Trade_Date,ISIN,Security_Des,PX_Bid
2020-01-31,USP14517AA73,BNCE 4 3/8 10/14/25,107.5
2020-01-31,USP17625AC16,VENZ 12 3/4 08/23/22,12.25
2020-01-31,USP29595AB42,CFELEC 4 3/4 02/23/27,108.31
2020-01-31,USP30179AM09,CFELEC 4 7/8 01/15/24,108.69
2020-01-31,USP3143NAW40,CDEL 4 1/2 09/16/25,110.59
2020-01-31,USP3143NAY06,CDEL 3 5/8 08/01/27,106.5
2020-01-31,USP3143NAZ70,CDEL 4 1/2 08/01/47,113.59
2020-01-31,USP3143NBB93,CDEL 4 3/8 02/05/49,111.78
2020-01-31,USP3143NBE33,CDEL 3 09/30/29,101.28
2020-01-31,USP3143NBF08,CDEL 3.7 01/30/50,100.09
2020-01-31,USP3579EAS65,DOMREP 5 7/8 04/18/24,107.25
2020-01-31,USP3579EAY34,DOMREP 7.45 04/30/44,119.56
2020-01-31,USP3579EBD87,DOMREP 5 1/2 01/27/25,106.94
2020-01-31,USP3579EBE60,DOMREP 6.85 01/27/45,112.53
2020-01-31,USP3579EBK21,DOMREP 6 7/8 01/29/26,114.06
2020-01-31,USP3579EBV85,DOMREP 5.95 01/25/27,109.69
2020-01-31,USP3579EBY25,DOMREP 6 1/2 02/15/48,108.69
2020-01-31,USP3579ECB13,DOMREP 6 07/19/28,110.53
2020-01-31,USP3579ECE51,DOMREP 6.4 06/05/49,107.84
2020-01-31,USP3699PGB78,COSTAR 4 1/4 01/26/23,101.09
2020-01-31,USP3699PGH49,COSTAR 7 04/04/44,106.03
2020-01-31,USP3699PGJ05,COSTAR 7.158 03/12/45,107.34
2020-01-31,USP3772NHK11,COLOM 2 5/8 03/15/23,101.25
2020-01-31,USP37878AC26,BOLIVI 4 1/2 03/20/28,97.16
2020-01-31,USP6629MAD40,MEXCAT 5 1/2 07/31/47,109.42
2020-01-31,USP75744AB11,PARGUY 6.1 08/11/44,124.97
2020-01-31,USP7807HAM71,PDVSA 12 3/4 02/17/22,8
2020-01-31,USP7807HAP03,PDVSA 9 11/17/21,8
2020-01-31,USP7807HAQ85,PDVSA 9 3/4 05/17/35,8
2020-01-31,USP7807HAR68,PDVSA 6 11/15/26,8
2020-01-31,USP7807HAT25,PDVSA 6 05/16/24,9
2020-01-31,USP7808BAA54,PETRPE 4 3/4 06/19/32,111.16
2020-01-31,USP7808BAB38,PETRPE 5 5/8 06/19/47,120.63
2020-01-31,USP78625DW03,PEMEX 6.49 01/23/27,108.5
2020-01-31,USP78625DX85,PEMEX 6.84 01/23/30,108.35
2020-01-31,USP78625DY68,PEMEX 7.69 01/23/50,109.86
2020-01-31,USP93960AG08,TRITOB 4 1/2 08/04/26,107.78
2020-01-31,USQ25738AA54,CNOOC 4 1/2 10/03/23,108.22
2020-01-31,USY2029SAH77,SRILAN 5 7/8 07/25/22,101.56
2020-01-31,USY20721AE96,INDON 8 1/2 10/12/35,160.51
2020-01-31,USY20721AJ83,INDON 6 5/8 02/17/37,139.19
2020-01-31,USY20721AL30,INDON 7 3/4 01/17/38,154.02
2020-01-31,USY20721BB49,INDON 5 1/4 01/17/42,123.78
2020-01-31,USY20721BC22,INDON 3 3/4 04/25/22,103.5
2020-01-31,USY20721BD05,INDON 3 3/8 04/15/23,103.47
2020-01-31,USY20721BE87,INDON 4 5/8 04/15/43,114.94
2020-01-31,USY20721BG36,INDON 4 1/8 01/15/25,107.94
2020-01-31,USY20721BH19,INDON 5 3/8 10/17/23,111.38
2020-01-31,USY20721BJ74,INDON 5 7/8 01/15/24,113.53
2020-01-31,USY20721BK48,INDON 6 3/4 01/15/44,146.31
2020-01-31,USY20721BM04,INDON 5 1/8 01/15/45,122.34
2020-01-31,USY20721BN86,INDON 4 3/4 01/08/26,112.19
2020-01-31,USY20721BP35,INDON 5.95 01/08/46,135.53
2020-01-31,USY20721BQ18,INDON 4.35 01/08/27,110.72
2020-01-31,USY20721BR90,INDON 5 1/4 01/08/47,125.63
2020-01-31,USY20721BT56,INDON 3.85 07/18/27,107.78
2020-01-31,USY20721BU20,INDON 4 3/4 07/18/47,118.03
2020-01-31,USY23862AF56,EXIMCH 3 5/8 07/31/24,106.87
2020-01-31,USY54788AA57,MALAYS 3.179 04/27/26,106.66
2020-01-31,USY5749LAA99,MALAYS 3.043 04/22/25,105.25
2020-01-31,USY68856AB20,PETMK 7 7/8 05/22/22,113.03
2020-01-31,USY68856AN67,PETMK 3 1/2 03/18/25,106.19
2020-01-31,USY68856AQ98,PETMK 4 1/2 03/18/45,125.36
2020-01-31,USY7083VAD11,PSALM 7.39 12/02/24,123.44
2020-01-31,USY7133MAC39,PLBIIJ 4 1/4 05/05/25,106.28
2020-01-31,USY7138AAC46,PERTIJ 4 7/8 05/03/22,105.25
2020-01-31,USY7138AAD29,PERTIJ 6 05/03/42,123.19
2020-01-31,USY7138AAE02,PERTIJ 4.3 05/20/23,105.47
2020-01-31,USY7138AAF76,PERTIJ 5 5/8 05/20/43,117.75
2020-01-31,USY7140WAB47,IDASAL 5.71 11/15/23,110.38
2020-01-31,USY7140WAC20,IDASAL 6.53 11/15/28,122.5
2020-01-31,USY8137FAE89,SRILAN 6.85 11/03/25,101.16
2020-01-31,USY8137FAF54,SRILAN 6.825 07/18/26,99.88
2020-01-31,USY8137FAH11,SRILAN 6.2 05/11/27,95.13
2020-01-31,USY8137FAK40,SRILAN 5 3/4 04/18/23,100.31
2020-01-31,USY8137FAL23,SRILAN 6 3/4 04/18/28,96.63
2020-01-31,USY8137FAN88,SRILAN 6.85 03/14/24,102.5
2020-01-31,USY8137FAP37,SRILAN 7.85 03/14/29,101.63
2020-01-31,USY8137FAR92,SRILAN 7.55 03/28/30,99
2020-01-31,USY9384RAA87,VIETNM 4.8 11/19/24,109.79
2020-01-31,XS0088543193,RUSSIA 12 3/4 06/24/28,173.5
2020-01-31,XS0113419690,QATAR 9 3/4 06/15/30,165.63
2020-01-31,XS0114288789,RUSSIA 7 1/2 03/31/30,113.56
2020-01-31,XS0240295575,IRAQ 5.8 01/15/28,96.19
2020-01-31,XS0294364954,PDVSA 5 3/8 04/12/27,8.5
2020-01-31,XS0294367205,PDVSA 5 1/2 04/12/37,8
2020-01-31,XS0468535637,QATAR 6.4 01/20/40,148.41
2020-01-31,XS0496488395,IVYCST 5 3/4 12/31/32,99.81
2020-01-31,XS0501194756,ARGENT 8.28 12/31/33,54.59
2020-01-31,XS0559237796,LEBAN 6.1 10/04/22,39.38
2020-01-31,XS0559915961,VEBBNK 6.8 11/22/25,119.88
2020-01-31,XS0615236188,QATAR 5 3/4 01/20/42,139.81
2020-01-31,XS0707820659,LEBAN 6.6 11/27/26,36.75
2020-01-31,XS0767472458,RUSSIA 4 1/2 04/04/22,105.25
2020-01-31,XS0767473852,RUSSIA 5 5/8 04/04/42,133.91
2020-01-31,XS0782720402,SLOVAK 4 3/8 05/21/22,105.69
2020-01-31,XS0794901727,BHRAIN 6 1/8 07/05/22,107.59
2020-01-31,XS0799658637,KTZKZ 6.95 07/10/42,141.53
2020-01-31,XS0800817073,VEBBNK 6.025 07/05/22,107.59
2020-01-31,XS0801656330,QATAR 3.241 01/18/23,103.63
2020-01-31,XS0809571739,SAFTRA 4 07/26/22,101.75
2020-01-31,XS0850020586,MOROC 4 1/4 12/11/22,105.25
2020-01-31,XS0859366899,LEBAN 6 3/4 11/29/27,36.75
2020-01-31,XS0859367194,LEBAN 6 01/27/23,38.5
2020-01-31,XS0860582435,DBKAZ 4 1/8 12/10/22,104.5
2020-01-31,XS0860855344,ACIRC 3 1/4 12/04/22,102.88
2020-01-31,XS0903465127,SOIAZ 4 3/4 03/13/23,105.5
2020-01-31,XS0906085179,OGIMK 4.4 03/09/23,99.31
2020-01-31,XS0908769887,CROATI 5 1/2 04/04/23,110.41
2020-01-31,XS0956406135,BHRAIN 6 1/8 08/01/23,110.63
2020-01-31,XS0958072240,ESKOM 6 3/4 08/06/23,100.97
2020-01-31,XS0971721450,RUSSIA 4 7/8 09/16/23,109.5
2020-01-31,XS0971721963,RUSSIA 5 7/8 09/16/43,138.19
2020-01-31,XS0993162683,VEBBNK 5.942 11/21/23,111.06
2020-01-31,XS0997000251,CROATI 6 01/26/24,115.16
2020-01-31,XS1003557870,GABON 6 3/8 12/12/24,107.44
2020-01-31,XS1028952403,KENINT 6 7/8 06/24/24,108.28
2020-01-31,XS1044540547,AZERBJ 4 3/4 03/18/24,107.75
2020-01-31,XS1056386714,ZAMBIN 8 1/2 04/14/24,68.41
2020-01-31,XS1056560920,PKSTAN 8 1/4 04/15/24,112.44
2020-01-31,XS1080330704,ECUA 7.95 06/20/24,88.25
2020-01-31,XS1108847531,GHANA 8 1/8 01/18/26,111.25
2020-01-31,XS1110833123,BHRAIN 6 09/19/44,104.06
2020-01-31,XS1117279882,JORDAN 6 1/8 01/29/26,108.06
2020-01-31,XS1120709669,KAZAKS 3 7/8 10/14/24,107.7
2020-01-31,XS1120709826,KAZAKS 4 7/8 10/14/44,126.38
2020-01-31,XS1141043296,TURKSK 4.489 11/25/24,101.66
2020-01-31,XS1151974877,ETHOPI 6 5/8 12/11/24,107.91
2020-01-31,XS1175223699,BTUN 5 3/4 01/30/25,92.69
2020-01-31,XS1187065443,ESKOM 7 1/8 02/11/25,101.38
2020-01-31,XS1196419854,LEBAN 6.65 02/26/30,35.5
2020-01-31,XS1196517434,IVYCST 6 3/8 03/03/28,107.88
2020-01-31,XS1210507650,RAKS 3.094 03/31/25,101.91
2020-01-31,XS1245432742,EGYPT 5 7/8 06/11/25,108.06
2020-01-31,XS1263054519,KAZAKS 5 1/8 07/21/25,115.25
2020-01-31,XS1263139856,KAZAKS 6 1/2 07/21/45,149.45
2020-01-31,XS1267081575,ZAMBIN 8.97 07/30/27,68.31
2020-01-31,XS1303921214,UKRAIN 7 3/4 09/01/22,108.9
2020-01-31,XS1303921487,UKRAIN 7 3/4 09/01/23,110.6
2020-01-31,XS1303925041,UKRAIN 7 3/4 09/01/24,111.5
2020-01-31,XS1303925470,UKRAIN 7 3/4 09/01/25,112.55
2020-01-31,XS1303926528,UKRAIN 7 3/4 09/01/26,113.5
2020-01-31,XS1303927179,UKRAIN 7 3/4 09/01/27,113.35
2020-01-31,XS1318576086,ANGOL 9 1/2 11/12/25,116.34
2020-01-31,XS1319820897,SGCAZE 6 7/8 03/24/26,119.81
2020-01-31,XS1324931895,BHRAIN 7 01/26/26,117.22
2020-01-31,XS1395523779,EXIMCH 2 7/8 04/26/26,104.53
2020-01-31,XS1402929746,ADGB 3 1/8 05/03/26,105.63
2020-01-31,XS1405766541,BHRAIN 7 10/12/28,117.97
2020-01-31,XS1405770220,JORDAN 5 3/4 01/31/27,106.81
2020-01-31,XS1405770733,BHRAIN 5.624 02/12/24,107.59
2020-01-31,XS1405777589,OMAN 4 3/4 06/15/26,101.25
2020-01-31,XS1405781854,QATAR 4 5/8 06/02/46,124.13
2020-01-31,XS1405782159,QATAR 3 1/4 06/02/26,106.25
2020-01-31,XS1458514673,ECUA 10 3/4 03/28/22,98.69
2020-01-31,XS1508675417,KSA 3 1/4 10/26/26,105.5
2020-01-31,XS1508675508,KSA 4 1/2 10/26/46,114.25
2020-01-31,XS1535071986,ECUA 9.65 12/13/26,88.22
2020-01-31,XS1558078496,EGYPT 8 1/2 01/31/47,114.34
2020-01-31,XS1558078736,EGYPT 7 1/2 01/31/27,114.41
2020-01-31,XS1566179039,NGERIA 7 7/8 02/16/32,104.84
2020-01-31,XS1573944870,SDBC Float 03/06/22,100.32
2020-01-31,XS1575044364,EXIMCH 2 5/8 03/14/22,101.19
2020-01-31,XS1575874471,OMAN 3 7/8 03/08/22,101
2020-01-31,XS1575967218,OMAN 5 3/8 03/08/27,103.5
2020-01-31,XS1575968026,OMAN 6 1/2 03/08/47,98.41
2020-01-31,XS1577950311,JORDAN 7 3/8 10/10/47,109.78
2020-01-31,XS1577952952,UKRAIN 7 3/8 09/25/32,110.59
2020-01-31,XS1582346968,KUWIB 3 1/2 03/20/27,108.44
2020-01-31,XS1586230051,LEBAN 6.85 03/23/27,36.75
2020-01-31,XS1586230481,LEBAN 7 03/23/32,35.75
2020-01-31,XS1586385178,TURKSK 5.004 04/06/23,102.75
2020-01-31,XS1595713782,KZOKZ 4 3/4 04/19/27,112.16
2020-01-31,XS1595714087,KZOKZ 5 3/4 04/19/47,123.75
2020-01-31,XS1599284111,KSA 2.894 04/20/22,102.3
2020-01-31,XS1599284202,KSA 3.628 04/20/27,108
2020-01-31,XS1619155564,SENEGL 6 1/4 05/23/33,106.53
2020-01-31,XS1620176831,OMANGS 4.397 06/01/24,102.5
2020-01-31,XS1626530320,ECUA 9 5/8 06/02/27,88.1
2020-01-31,XS1626768730,ECUA 8 3/4 06/02/23,93.31
2020-01-31,XS1631415400,IVYCST 6 1/8 06/15/33,102.78
2020-01-31,XS1644429695,HAOHUA 3 1/2 07/19/22,102.25
2020-01-31,XS1644429935,HAOHUA 4 1/8 07/19/27,107.94
2020-01-31,XS1662407862,IRAQ 6.752 03/09/23,100.84
2020-01-31,XS1675862012,BHRAIN 6 3/4 09/20/29,116.13
2020-01-31,XS1678623734,AZERBJ 3 1/2 09/01/32,100.94
2020-01-31,XS1694216687,KSA 2 7/8 03/04/23,102.97
2020-01-31,XS1694217495,KSA 3 5/8 03/04/28,107.59
2020-01-31,XS1694218469,KSA 4 5/8 10/04/47,116.25
2020-01-31,XS1696892295,ADGB 3 1/8 10/11/27,106.13
2020-01-31,XS1696899035,ADGB 4 1/8 10/11/47,118.94
2020-01-31,XS1696908471,ADGB 2 1/2 10/11/22,101.5
2020-01-31,XS1706605109,CHINA 2 1/8 11/02/22,101.18
2020-01-31,XS1706605281,CHINA 2 5/8 11/02/27,105.06
2020-01-31,XS1707041262,ECUA 8 7/8 10/23/27,84.84
2020-01-31,XS1709535097,ADNOUH 4.6 11/02/47,117.88
2020-01-31,XS1713666318,MINMET 3 3/4 PERP,101
2020-01-31,XS1717011982,NGERIA 6 1/2 11/28/27,102.78
2020-01-31,XS1717013095,NGERIA 7 5/8 11/28/47,97.34
2020-01-31,XS1729875598,PKSTAN 6 7/8 12/05/27,105.38
2020-01-31,XS1729876059,PKSTAN 5 5/8 12/05/22,103.25
2020-01-31,XS1750113406,OMAN 4 1/8 01/17/23,102.09
2020-01-31,XS1750113661,OMAN 5 5/8 01/17/28,103.38
2020-01-31,XS1750114396,OMAN 6 3/4 01/17/48,99.72
2020-01-31,XS1755429732,ECUA 7 7/8 01/23/28,81.31
2020-01-31,XS1775617209,EGYPT 5.577 02/21/23,105
2020-01-31,XS1775617464,EGYPT 7.903 02/21/48,108.06
2020-01-31,XS1775618439,EGYPT 6.588 02/21/28,106.63
2020-01-31,XS1777972511,NGERIA 7.143 02/23/30,102.91
2020-01-31,XS1777972941,NGERIA 7.696 02/23/38,100
2020-01-31,XS1781710543,KENINT 7 1/4 02/28/28,107.88
2020-01-31,XS1781710626,KENINT 8 1/4 02/28/48,107.69
2020-01-31,XS1788513494,HAOHUA 4 5/8 03/14/23,105.94
2020-01-31,XS1788513734,HAOHUA 5 1/8 03/14/28,114.88
2020-01-31,XS1790134362,SENEGL 6 3/4 03/13/48,102.47
2020-01-31,XS1791326991,SHARSK 4.226 03/14/28,109.78
2020-01-31,XS1791937441,KSA 4 04/17/25,108.8
2020-01-31,XS1791939066,KSA 4 1/2 04/17/30,116.4
2020-01-31,XS1791939736,KSA 5 04/17/49,123.53
2020-01-31,XS1799523276,OMANGS 5.932 10/31/25,109.34
2020-01-31,XS1802362951,BHRAIN 6 7/8 10/05/25,116.38
2020-01-31,XS1806502453,QATAR 3 7/8 04/23/23,105.75
2020-01-31,XS1807174393,QATAR 4 1/2 04/23/28,115.75
2020-01-31,XS1807174559,QATAR 5.103 04/23/48,132.47
2020-01-31,XS1807299331,KZOKZ 6 3/8 10/24/48,134.05
2020-01-31,XS1807300105,KZOKZ 5 3/8 04/24/30,118.76
2020-01-31,XS1816199373,TURKSK 5.8 02/21/22,104.59
2020-01-31,XS1819680288,ANGOL 8 1/4 05/09/28,107.78
2020-01-31,XS1819680528,ANGOL 9 3/8 05/08/48,108.34
2020-01-31,XS1821416234,GHANA 7 5/8 05/16/29,102
2020-01-31,XS1821416408,GHANA 8.627 06/16/49,100.03
2020-01-31,XS1837994794,ROMANI 5 1/8 06/15/48,119.16
2020-01-31,XS1843435766,KENINT 8 05/22/32,108.63
2020-01-31,XS1864523300,ESKOM 6.35 08/10/28,107.08
2020-01-31,XS1881581968,KSA 4.303 01/19/29,113.3
2020-01-31,XS1891571348,CHINA 3 1/4 10/19/23,105.39
2020-01-31,XS1891574441,CHINA 3 1/2 10/19/28,112.19
2020-01-31,XS1902171757,UKRAIN 9 3/4 11/01/28,124.44
2020-01-31,XS1910826996,NGERIA 7 5/8 11/21/25,113
2020-01-31,XS1910827887,NGERIA 8.747 01/21/31,111.69
2020-01-31,XS1929376710,ECUA 10 3/4 01/31/29,90.59
2020-01-31,XS1936302865,KSA 4 3/8 04/16/29,114.28
2020-01-31,XS1936302949,KSA 5 1/4 01/16/50,128.25
2020-01-31,XS1944412748,OMAN 6 08/01/29,104.75
2020-01-31,XS1953057061,EGYPT 7.6003 03/01/29,111.91
2020-01-31,XS1953057491,EGYPT 8.7002 03/01/49,115.22
2020-01-31,XS1959337236,QATAR 3 3/8 03/14/24,105.45
2020-01-31,XS1959337582,QATAR 4 03/14/29,113
2020-01-31,XS1959337749,QATAR 4.817 03/14/49,127.56
2020-01-31,XS1968714540,GHANA 8 1/8 03/26/32,102.44
2020-01-31,XS1968714623,GHANA 8.95 03/26/51,102.09
2020-01-31,XS1969593356,SHARSK 3.854 04/03/26,106.5
2020-01-31,XS2057865896,ADGB 2 1/8 09/30/24,100.63
2020-01-31,XS2057865979,ADGB 2 1/2 09/30/29,101.38
2020-01-31,XS2057866191,ADGB 3 1/8 09/30/49,100.06
2020-01-31,XS2058864948,ECUA 9 1/2 03/27/30,85.97
2020-01-31,XS2058943734,BHRAIN 4 1/2 03/30/27,103.38
2020-01-31,XS2058948451,BHRAIN 5 5/8 09/30/31,106.25
2020-01-31,XS2072816114,KSA 2.969 10/29/29,102.55
2020-01-31,XS2075921887,MUBAUH 2 1/2 11/07/24,101.38
2020-01-31,XS2075924048,MUBAUH 3.7 11/07/49,104.5
2020-01-31,XS2083302419,ANGOL 8 11/26/29,105.5
2020-01-31,XS2084424063,CHINA 1 7/8 12/03/22,100.69
2020-01-31,XS2084424493,CHINA 1.95 12/03/24,101.43
2020-01-31,XS2084425110,CHINA 2 1/8 12/03/29,101.33
2020-02-03,RU000A0JWHA4,RUSSIA 4 3/4 05/27/26,112.88
2020-02-03,RU000A0JXTS9,RUSSIA 4 1/4 06/23/27,110.45
2020-02-03,RU000A0JXU14,RUSSIA 5 1/4 06/23/47,130.03
2020-02-03,RU000A0ZYYN4,RUSSIA 4 3/8 03/21/29,112.8
2020-02-03,RU000A1006S9,RUSSIA 5.1 03/28/35,122
2020-02-03,US035198AD29,ANGOL 8 11/26/29,105.38
2020-02-03,US035198AE02,ANGOL 9 1/8 11/26/49,105.5
2020-02-03,US03846JX212,EGYPT 7.0529 01/15/32,106.47
2020-02-03,US040114GK09,ARGENT 3 3/4 12/31/38,42.81
2020-02-03,US040114GL81,ARGENT 8.28 12/31/33,56.25
2020-02-03,US040114GX20,ARGENT 7 1/2 04/22/26,47.13
2020-02-03,US040114GY03,ARGENT 7 5/8 04/22/46,43.63
2020-02-03,US040114HF05,ARGENT 6 5/8 07/06/28,45.72
2020-02-03,US040114HG87,ARGENT 7 1/8 07/06/36,44.5
2020-02-03,US040114HK99,ARGENT 5 5/8 01/26/22,50.47
2020-02-03,US040114HL72,ARGENT 6 7/8 01/26/27,46.66
2020-02-03,US040114HN39,ARGENT 7 1/8 06/28/17,44.44
2020-02-03,US040114HP86,ARGENT 4 5/8 01/11/23,46.72
2020-02-03,US040114HQ69,ARGENT 5 7/8 01/11/28,45.16
2020-02-03,US040114HR43,ARGENT 6 7/8 01/11/48,43.03
2020-02-03,US105756AR10,BRAZIL 8 7/8 04/15/24,126.75
2020-02-03,US105756BB58,BRAZIL 8 1/4 01/20/34,141.72
2020-02-03,US105756BK57,BRAZIL 7 1/8 01/20/37,131.69
2020-02-03,US105756BR01,BRAZIL 5 5/8 01/07/41,115.75
2020-02-03,US105756BU30,BRAZIL 2 5/8 01/05/23,101.44
2020-02-03,US105756BV13,BRAZIL 4 1/4 01/07/25,108.41
2020-02-03,US105756BW95,BRAZIL 5 01/27/45,107.78
2020-02-03,US105756BX78,BRAZIL 6 04/07/26,118.34
2020-02-03,US105756BY51,BRAZIL 5 5/8 02/21/47,116.94
2020-02-03,US105756BZ27,BRAZIL 4 5/8 01/13/28,110.5
2020-02-03,US105756CA66,BRAZIL 4 1/2 05/30/29,108.41
2020-02-03,US105756CB40,BRAZIL 4 3/4 01/14/50,103
2020-02-03,US168863CE60,CHILE 3.86 06/21/47,115.16
2020-02-03,US168863CF36,CHILE 3.24 02/06/28,107.25
2020-02-03,US168863DL94,CHILE 3 1/2 01/25/50,108.19
2020-02-03,US195325BD67,COLOM 8 1/8 05/21/24,123.56
2020-02-03,US195325BK01,COLOM 7 3/8 09/18/37,147.13
2020-02-03,US195325BM66,COLOM 6 1/8 01/18/41,134.66
2020-02-03,US195325BQ70,COLOM 4 02/26/24,106.09
2020-02-03,US195325BR53,COLOM 5 5/8 02/26/44,129.28
2020-02-03,US195325CU73,COLOM 5 06/15/45,120.72
2020-02-03,US195325CX13,COLOM 4 1/2 01/28/26,110.38
2020-02-03,US195325DL65,COLOM 3 7/8 04/25/27,107.47
2020-02-03,US195325DP79,COLOM 4 1/2 03/15/29,112.59
2020-02-03,US195325DQ52,COLOM 5.2 05/15/49,124.75
2020-02-03,US195325DR36,COLOM 3 01/30/30,98.95
2020-02-03,US21987BBA52,CDEL 3.7 01/30/50,100.03
2020-02-03,US21987BBB36,CDEL 3.15 01/14/30,101.67
2020-02-03,US221597CP00,COSTAR 6 1/8 02/19/31,106.16
2020-02-03,US25714PED69,DOMREP 4 1/2 01/30/30,100.08
2020-02-03,US25714PEE43,DOMREP 5 7/8 01/30/60,100
2020-02-03,US30216JAE55,EXIMBK 3 1/4 01/15/30,100.51
2020-02-03,US30216KAA07,EXIMBK 3 3/8 08/05/26,103.47
2020-02-03,US30216KAC62,EXIMBK 3 7/8 02/01/28,106.12
2020-02-03,US362420AD35,GABON 6 5/8 02/06/31,100.58
2020-02-03,US445545AF36,REPHUN 7 5/8 03/29/41,168.63
2020-02-03,US445545AH91,REPHUN 5 3/8 02/21/23,110.09
2020-02-03,US445545AJ57,REPHUN 5 3/4 11/22/23,114.09
2020-02-03,US445545AL04,REPHUN 5 3/8 03/25/24,113.97
2020-02-03,US455780CC89,INDON 2.95 01/11/23,102.08
2020-02-03,US455780CD62,INDON 3 1/2 01/11/28,105.75
2020-02-03,US455780CE46,INDON 4.35 01/11/48,112.84
2020-02-03,US455780CF11,INDON 4.1 04/24/28,110.09
2020-02-03,US455780CH76,INDON 4 3/4 02/11/29,115.75
2020-02-03,US455780CJ33,INDON 5.35 02/11/49,130.88
2020-02-03,US455780CN45,INDON 3.7 10/30/49,104.38
2020-02-03,US455780CQ75,INDON 2.85 02/14/30,101.5
2020-02-03,US470160AV46,JAMAN 8 03/15/39,137.81
2020-02-03,US470160CA80,JAMAN 6 3/4 04/28/28,118.59
2020-02-03,US470160CB63,JAMAN 7 7/8 07/28/45,136.81
2020-02-03,US48266XAD75,KSA 2.969 10/29/29,102.45
2020-02-03,US55276VAH50,MUBAUH 2 1/2 11/07/24,101.25
2020-02-03,US55276VAJ17,MUBAUH 2 7/8 11/07/29,101.91
2020-02-03,US55276VAK89,MUBAUH 3.7 11/07/49,105
2020-02-03,US60937GAB23,MONGOL 5 1/8 12/05/22,101.53
2020-02-03,US67778NAA63,OILGAS 7 1/2 10/25/27,117.06
2020-02-03,US69370PAG63,PERTIJ 4.175 01/21/50,101.25
2020-02-03,US69370RAA59,PERTIJ 6.45 05/30/44,130.13
2020-02-03,US698299AW45,PANAMA 6.7 01/26/36,143.63
2020-02-03,US698299BB98,PANAMA 4.3 04/29/53,121.25
2020-02-03,US698299BD54,PANAMA 4 09/22/24,107.91
2020-02-03,US698299BE38,PANAMA 3 3/4 03/16/25,107.28
2020-02-03,US698299BF03,PANAMA 3 7/8 03/17/28,110.5
2020-02-03,US698299BG85,PANAMA 4 1/2 05/15/47,123.5
2020-02-03,US698299BH68,PANAMA 4 1/2 04/16/50,122.94
2020-02-03,US698299BK97,PANAMA 3.16 01/23/30,105.31
2020-02-03,US706451BG56,PEMEX 6 5/8 06/15/35,104.75
2020-02-03,US715638AP79,PERU 8 3/4 11/21/33,168.5
2020-02-03,US715638AS19,PERU 7.35 07/21/25,127.72
2020-02-03,US715638AU64,PERU 6.55 03/14/37,151.09
2020-02-03,US715638BM30,PERU 5 5/8 11/18/50,151.38
2020-02-03,US715638BU55,PERU 4 1/8 08/25/27,113.97
2020-02-03,US71567RAA41,INDOIS 3.3 11/21/22,102.72
2020-02-03,US71567RAC07,INDOIS 4.35 09/10/24,108.31
2020-02-03,US71567RAD89,INDOIS 4.325 05/28/25,109.25
2020-02-03,US71567RAF38,INDOIS 4.55 03/29/26,110.78
2020-02-03,US71567RAG11,INDOIS 3.4 03/29/22,102.47
2020-02-03,US71567RAH93,INDOIS 4.15 03/29/27,108.78
2020-02-03,US71567RAJ59,INDOIS 3 3/4 03/01/23,104.41
2020-02-03,US71567RAK23,INDOIS 4.4 03/01/28,110.91
2020-02-03,US71567RAM88,INDOIS 4.45 02/20/29,112.06
2020-02-03,US71568QAB32,PLNIJ 5 1/4 10/24/42,113.91
2020-02-03,US71568QAC15,PLNIJ 4 1/8 05/15/27,106.56
2020-02-03,US71568QAE70,PLNIJ 5.45 05/21/28,116.53
2020-02-03,US71568QAF46,PLNIJ 6.15 05/21/48,127.25
2020-02-03,US71654QAZ54,PEMEX 6 1/2 06/02/41,101.51
2020-02-03,US71654QBG64,PEMEX 3 1/2 01/30/23,101.84
2020-02-03,US71654QBH48,PEMEX 4 7/8 01/18/24,106.1
2020-02-03,US71654QBR20,PEMEX 6 3/8 01/23/45,99.23
2020-02-03,US71654QBW15,PEMEX 4 1/2 01/23/26,101.95
2020-02-03,US71654QBX97,PEMEX 5 5/8 01/23/46,92.65
2020-02-03,US71654QCB68,PEMEX 6 7/8 08/04/26,112.3
2020-02-03,US71654QCC42,PEMEX 6 3/4 09/21/47,100.8
2020-02-03,US71654QCD25,PEMEX 4 5/8 09/21/23,105.85
2020-02-03,US71654QCG55,PEMEX 6 1/2 03/13/27,108.04
2020-02-03,US71654QCK67,PEMEX 5.35 02/12/28,101.09
2020-02-03,US71654QCL41,PEMEX 6.35 02/12/48,97.98
2020-02-03,US71654QCP54,PEMEX 6 1/2 01/23/29,106.75
2020-02-03,US71654QCZ37,PEMEX 5.95 01/28/31,101.38
2020-02-03,US71654QDA76,PEMEX 6.95 01/28/60,100.95
2020-02-03,US718286AP29,PHILIP 10 5/8 03/16/25,141.63
2020-02-03,US718286AY36,PHILIP 9 1/2 02/02/30,163.84
2020-02-03,US718286BB24,PHILIP 7 3/4 01/14/31,150.75
2020-02-03,US718286BD89,PHILIP 6 3/8 01/15/32,138.66
2020-02-03,US718286BG11,PHILIP 6 3/8 10/23/34,145.28
2020-02-03,US718286BN61,PHILIP 5 1/2 03/30/26,119.94
2020-02-03,US718286BW60,PHILIP 5 01/13/37,131.25
2020-02-03,US718286BY27,PHILIP 4.2 01/21/24,108.72
2020-02-03,US718286BZ91,PHILIP 3.95 01/20/40,119.06
2020-02-03,US718286CA32,PHILIP 3.7 03/01/41,117.53
